r;theta;x;y
0.758402;2.343069;-0.529186;0.543263
0.877946;5.187706;0.401766;-0.780624
0.959315;2.512495;-0.775663;0.564476
0.833644;2.285798;-0.546552;0.629478
0.441258;2.539349;-0.363626;0.249970
0.628905;2.624612;-0.546717;0.310841
0.162788;4.745282;0.005354;-0.162700
0.449363;1.823940;-0.112542;0.435042
0.682394;3.767316;-0.553108;-0.399667
0.427115;4.230123;-0.198091;-0.378401
0.203971;0.769766;0.146466;0.141957
0.544503;0.719569;0.409515;0.358860
0.974058;1.188559;0.363321;0.903763
0.651195;0.023813;0.651010;0.015506
0.985592;2.777985;-0.921154;0.350524
0.680954;0.395325;0.628433;0.262241
0.575667;4.717661;0.003035;-0.575659
0.942638;1.581340;-0.009938;0.942586
0.388222;3.666427;-0.335970;-0.194526
0.363079;2.170369;-0.204882;0.299749
0.709952;0.274581;0.683356;0.192499
0.528676;3.333431;-0.518977;-0.100799
0.893832;3.024883;-0.887752;0.104083
0.580666;4.906860;0.112212;-0.569720
0.284626;3.264743;-0.282470;-0.034963
0.673941;4.014754;-0.432944;-0.516484
0.398077;4.716655;0.001698;-0.398073
0.519464;3.918232;-0.370520;-0.364085
0.969456;4.359890;-0.334699;-0.909846
0.792084;2.686621;-0.711508;0.348071
0.807700;0.572367;0.678970;0.437469
0.700362;3.142378;-0.700362;-0.000550
0.598571;5.626128;0.473944;-0.365601
0.517837;3.198160;-0.517009;-0.029277
0.692066;2.513161;-0.559848;0.406850
0.608917;3.137446;-0.608912;0.002525
0.979814;1.046967;0.490102;0.848431
0.172835;4.768756;0.009737;-0.172561
0.405471;5.550553;0.301434;-0.271191
0.734794;4.786348;0.054295;-0.732785
0.958827;3.207384;-0.956753;-0.063037
0.633039;0.488926;0.558871;0.297325
0.511028;1.174541;0.197240;0.471430
0.837509;4.507224;-0.170624;-0.819945
0.630225;5.310366;0.354799;-0.520866
0.380705;3.555755;-0.348517;-0.153204
0.672769;3.992606;-0.443504;-0.505888
0.256984;5.095067;0.095959;-0.238396
0.728608;2.099822;-0.367723;0.629006
0.565604;3.306074;-0.557970;-0.092612
0.500531;1.300877;0.133468;0.482408
0.159744;1.323025;0.039176;0.154865
0.943410;3.592367;-0.849173;-0.411009
0.697057;0.342000;0.656688;0.233774
0.674641;3.406517;-0.651105;-0.176646
0.903439;5.597332;0.699152;-0.572178
0.229423;4.607422;-0.024038;-0.228160
0.984205;5.215905;0.474887;-0.862057
0.660742;1.171393;0.256942;0.608737
0.739922;5.238700;0.371698;-0.639785
0.177775;4.350603;-0.062923;-0.166267
0.957096;0.003607;0.957090;0.003452
0.918812;6.170559;0.912991;-0.103263
0.900822;2.356729;-0.637317;0.636637
0.912482;4.069871;-0.546772;-0.730524
0.646231;3.766814;-0.523986;-0.378224
0.924544;6.028622;0.894749;-0.232821
0.900041;4.679748;-0.029373;-0.899561
0.728854;5.103920;0.278133;-0.673699
0.561772;3.158689;-0.561690;-0.009604
0.595381;0.828061;0.402659;0.438570
0.627348;5.802302;0.556198;-0.290188
0.617605;5.520256;0.446414;-0.426791
0.868103;5.139753;0.359805;-0.790027
0.762470;1.891785;-0.240563;0.723526
0.410041;0.812523;0.281973;0.297700
0.714045;0.528837;0.616502;0.360257
0.360404;2.224719;-0.219235;0.286054
0.257375;5.914809;0.240109;-0.092681
0.495492;2.608892;-0.426836;0.251641
0.767536;1.127700;0.329073;0.693414
0.121347;6.033397;0.117581;-0.029997
0.372780;5.182359;0.168817;-0.332364
0.470534;4.210947;-0.226181;-0.412606
0.798194;3.374008;-0.776733;-0.183847
0.830221;3.191500;-0.829187;-0.041417
0.430271;3.764784;-0.349388;-0.251119
0.656817;3.559858;-0.600196;-0.266783
0.997052;1.162465;0.395908;0.915079
0.620150;3.615804;-0.551718;-0.283183
0.049508;3.472842;-0.046816;-0.016101
0.470257;3.218945;-0.468851;-0.036339
0.798053;2.205605;-0.473264;0.642580
0.618659;1.379046;0.117902;0.607320
0.899309;0.908567;0.552964;0.709217
0.796681;5.744220;0.683744;-0.408895
0.569283;4.080464;-0.336275;-0.459350
0.935129;2.909416;-0.910037;0.215169
0.995277;3.846698;-0.757947;-0.645053
0.805973;0.905043;0.497811;0.633859
0.386278;2.129120;-0.204637;0.327620
0.410289;2.100745;-0.207397;0.354011
0.674089;3.768315;-0.545981;-0.395349
0.645961;2.818059;-0.612447;0.205363
0.548735;1.999335;-0.228022;0.499115
0.735073;1.907336;-0.242738;0.693838
0.933234;4.784489;0.067228;-0.930809
0.576390;0.151833;0.569759;0.087179
0.793008;1.453401;0.092881;0.787549
0.871779;5.993970;0.835573;-0.248631
0.613123;5.724309;0.519837;-0.325099
0.931768;4.398249;-0.287915;-0.886169
0.277184;1.627402;-0.015682;0.276740
0.824259;3.667872;-0.712722;-0.414042
0.933397;2.067143;-0.444499;0.820762
0.853113;3.372776;-0.830417;-0.195474
0.429196;5.630608;0.341005;-0.260623
0.933348;4.012474;-0.601219;-0.713915
0.110625;5.056431;0.037313;-0.104143
0.776831;1.968824;-0.301100;0.716104
0.350658;0.903516;0.217005;0.275444
0.365051;3.205920;-0.364296;-0.023467
0.649328;6.169083;0.645106;-0.073929
0.225289;3.561561;-0.205712;-0.091857
0.461688;5.094118;0.171991;-0.428457
0.721672;0.662424;0.569041;0.443850
0.488015;5.688501;0.404235;-0.273409
0.567259;1.979141;-0.225253;0.520619
0.405416;0.007452;0.405405;0.003021
0.948024;3.467973;-0.897977;-0.303952
0.920073;0.897892;0.573445;0.719511
0.297891;3.437506;-0.284943;-0.086869
0.745248;2.992235;-0.736951;0.110895
0.837886;3.566543;-0.763364;-0.345440
0.530081;1.919633;-0.181184;0.498155
0.630344;2.538074;-0.518990;0.357748
0.982686;3.333833;-0.964583;-0.187750
0.956130;5.677801;0.786210;-0.544113
0.715846;6.062897;0.698548;-0.156420
0.685923;1.520185;0.034700;0.685044
0.540413;3.189672;-0.539788;-0.025973
0.589384;3.331376;-0.578801;-0.111185
0.642655;4.204438;-0.312580;-0.561515
0.601288;0.588854;0.500018;0.333960
0.432082;1.635494;-0.027935;0.431178
0.402512;3.453126;-0.383137;-0.123377
0.634981;1.575540;-0.003012;0.634974
0.310931;6.023043;0.300469;-0.079977
0.493292;5.018581;0.148693;-0.470348
0.206354;3.294419;-0.203949;-0.031414
0.787784;2.764074;-0.732310;0.290389
0.666800;3.683668;-0.571207;-0.344012
0.985146;5.498786;0.697299;-0.695907
0.079221;6.278794;0.079220;-0.000348
0.597035;2.995609;-0.590685;0.086848
0.491168;4.074627;-0.292441;-0.394619
0.707651;0.659559;0.559230;0.433626
0.833700;5.741418;0.714313;-0.429898
0.538963;0.355641;0.505237;0.187662
0.723773;2.998185;-0.716343;0.103439
0.912826;4.309404;-0.357979;-0.839704
0.736961;4.730013;0.012988;-0.736846
0.673031;4.019913;-0.429693;-0.518010
0.477236;4.375032;-0.157962;-0.450335
0.977176;1.698578;-0.124525;0.969209
0.858477;3.615829;-0.763737;-0.392031
0.842765;4.385393;-0.270696;-0.798108
0.823470;1.238529;0.268605;0.778431
0.757044;4.300086;-0.303363;-0.693604
0.844258;5.840642;0.762927;-0.361545
0.823103;2.955422;-0.808880;0.152354
0.307272;1.120097;0.133846;0.276589
0.758513;1.921543;-0.260624;0.712332
0.779997;2.401276;-0.575837;0.526125
0.937432;4.075243;-0.557682;-0.753504
0.612947;4.473817;-0.144849;-0.595586
0.922394;5.773085;0.804969;-0.450373
0.990549;5.153054;0.422510;-0.895920
0.273781;1.312821;0.069848;0.264721
0.718639;0.187427;0.706053;0.133905
0.997813;4.836652;0.123672;-0.990119
0.348797;1.396350;0.060538;0.343503
0.683911;1.986203;-0.276000;0.625746
0.967319;3.501004;-0.905512;-0.340228
0.022226;4.074514;-0.013235;-0.017856
0.055866;1.221106;0.019140;0.052485
0.344745;3.857178;-0.260182;-0.226173
0.610421;1.322887;0.149784;0.591759
0.959017;3.125018;-0.958885;0.015895
0.769882;1.978217;-0.305060;0.706864
0.382045;3.045931;-0.380298;0.036491
0.737038;3.224034;-0.734535;-0.060694
0.635287;3.294978;-0.627829;-0.097062
0.577282;3.006800;-0.572046;0.077578
0.499706;2.299954;-0.332925;0.372649
0.157255;1.541498;0.004607;0.157187
0.368546;0.919783;0.223336;0.293167
0.683794;0.753429;0.498723;0.467813
0.989371;2.533889;-0.812235;0.564914
0.822869;6.153431;0.815952;-0.106471
0.753732;1.235193;0.248234;0.711683
0.830690;1.277453;0.240197;0.795205
0.900264;3.638040;-0.791585;-0.428800
0.643317;1.549063;0.013980;0.643165
0.276358;3.285660;-0.273495;-0.039677
0.749256;4.641289;-0.053227;-0.747363
0.087772;0.657278;0.069486;0.053626
0.501802;5.828578;0.450836;-0.220346
0.381279;3.676040;-0.328110;-0.194211
0.960493;2.482361;-0.759234;0.588311
0.975248;2.913054;-0.949890;0.220946
0.800261;3.790564;-0.637573;-0.483652
0.355481;3.922869;-0.252397;-0.250325
0.850411;0.661123;0.671232;0.522156
0.737548;5.759576;0.638731;-0.368781
0.775192;0.704276;0.590758;0.501923
0.336529;1.828206;-0.085672;0.325442
0.561607;2.765111;-0.522274;0.206475
0.932727;1.543226;0.025713;0.932373
0.828627;2.907274;-0.805982;0.192391
0.533754;4.802609;0.048090;-0.531583
0.448766;5.082777;0.162443;-0.418334
0.932185;6.091856;0.915174;-0.177268
0.858252;3.334449;-0.842340;-0.164495
0.744721;1.102661;0.336035;0.664597
0.962172;0.138676;0.952935;0.133003
0.799450;0.518646;0.694316;0.396291
0.790796;4.809703;0.076834;-0.787054
0.472484;5.434390;0.312259;-0.354592
0.622143;4.820573;0.067175;-0.618506
0.545827;6.207687;0.544272;-0.041170
0.629014;5.827856;0.564928;-0.276614
0.528160;1.428878;0.074704;0.522850
0.606311;0.935774;0.359661;0.488116
0.687768;3.585104;-0.621227;-0.295131
0.357760;4.762139;0.017791;-0.357317
0.578745;2.069581;-0.276848;0.508234
0.752906;1.281236;0.214978;0.721562
0.902931;5.151056;0.383505;-0.817441
0.857093;5.568448;0.647333;-0.561755
0.715306;1.110465;0.317771;0.640847
0.953057;4.191739;-0.474092;-0.826773
0.880700;0.314335;0.837548;0.272299
0.974155;6.276111;0.974130;-0.006892
0.656727;2.111395;-0.337984;0.563078
0.531455;1.542956;0.014794;0.531249
0.569230;4.260647;-0.248488;-0.512130
0.416054;3.788610;-0.331963;-0.250801
0.951587;3.397406;-0.920620;-0.240783
0.517940;5.622785;0.409042;-0.317722
0.333620;2.489737;-0.265214;0.202394
0.411297;6.048194;0.399993;-0.095764
0.491925;1.585782;-0.007371;0.491870
0.408062;0.359869;0.381923;0.143700
0.767172;2.623085;-0.666335;0.380198
0.678140;0.629676;0.548085;0.399345
0.332513;2.313412;-0.224851;0.244963
0.875987;5.568153;0.661433;-0.574334
0.966732;4.500834;-0.202995;-0.945179
0.633581;5.543108;0.467847;-0.427252
0.228843;4.296882;-0.092373;-0.209371
0.357467;5.609276;0.279321;-0.223076
0.937190;1.890510;-0.294554;0.889698
0.704075;4.925025;0.148586;-0.688217
0.598290;1.761397;-0.113345;0.587455
0.441689;6.192739;0.439883;-0.039895
0.822550;2.288675;-0.541064;0.619547
0.973758;2.732758;-0.893506;0.387108
0.785264;3.965149;-0.533678;-0.576044
0.092515;1.289259;0.025704;0.088873
0.751600;2.943251;-0.736864;0.148098
0.906510;4.244084;-0.409175;-0.808911
0.594119;0.662662;0.468378;0.365512
0.279317;1.806717;-0.065287;0.271580
0.906530;3.012436;-0.898979;0.116759
0.412022;2.453691;-0.318320;0.261600
0.404121;1.869530;-0.118937;0.386223
0.894211;0.261626;0.863782;0.231289
0.338793;1.855638;-0.095203;0.325142
0.584666;2.970263;-0.576106;0.099681
0.303350;0.334737;0.286513;0.099657
0.987263;1.790475;-0.215141;0.963537
0.646165;5.798720;0.571807;-0.300941
0.848466;3.459019;-0.806078;-0.264826
0.744290;1.538162;0.024285;0.743894
0.521598;3.991218;-0.344393;-0.391737
0.844535;3.833855;-0.650127;-0.539051
0.557395;3.660389;-0.484051;-0.276376
0.845957;5.686660;0.699854;-0.475234
0.932801;0.337979;0.880029;0.309299
0.620084;3.494903;-0.581783;-0.214552
0.980133;0.403192;0.901539;0.384561
0.608381;4.776943;0.039246;-0.607114
0.788772;0.007929;0.788747;0.006254
0.756280;3.018109;-0.750522;0.093151
0.995161;4.171922;-0.512047;-0.853319
0.730494;6.063500;0.712938;-0.159191
0.974138;2.937408;-0.953902;0.197525
0.635833;1.163596;0.251815;0.583842
0.731010;2.982019;-0.721722;0.116156
0.972805;2.028162;-0.429577;0.872819
0.331399;4.144326;-0.178292;-0.279351
0.965903;5.886503;0.890899;-0.373187
0.492097;1.036506;0.250591;0.423513
0.917565;3.949793;-0.633855;-0.663441
0.467714;1.422702;0.069013;0.462594
0.837384;4.371646;-0.279843;-0.789240
0.539073;3.692584;-0.459294;-0.282222
0.675310;2.696203;-0.609428;0.290930
0.324510;3.420283;-0.311990;-0.089272
0.953657;0.601006;0.786545;0.539266
0.456439;2.783979;-0.427563;0.159772
0.246351;4.232567;-0.113721;-0.218533
0.653406;6.165841;0.648912;-0.076498
0.612518;6.040120;0.594513;-0.147420
0.675224;2.020226;-0.293352;0.608170
0.533017;3.554725;-0.488173;-0.213996
0.705316;4.608264;-0.073308;-0.701496
0.708956;1.608389;-0.026645;0.708455
0.947836;2.164840;-0.530520;0.785457
0.633217;3.980411;-0.423206;-0.471021
0.295513;3.886326;-0.217282;-0.200292
0.573821;5.618927;0.451812;-0.353747
0.454116;4.934274;0.099936;-0.442983
0.568677;1.957388;-0.214411;0.526709
0.574168;4.707413;-0.002857;-0.574161
0.961007;0.341548;0.905497;0.321885
0.841810;3.145206;-0.841804;-0.003041
0.494313;0.851893;0.325534;0.371984
0.694190;0.853734;0.456203;0.523239
0.783103;5.892541;0.724107;-0.298193
0.676317;2.599410;-0.579323;0.348984
0.141181;5.999663;0.135544;-0.039494
0.383586;0.244435;0.372183;0.092831
0.852767;0.286080;0.818108;0.240645
0.948578;0.805347;0.657232;0.683992
0.824035;6.202308;0.821341;-0.066573
0.864120;3.296511;-0.853772;-0.133333
0.630683;2.948554;-0.618969;0.120991
0.556749;4.531151;-0.100353;-0.547631
0.545122;0.980127;0.303588;0.452761
0.993335;1.386649;0.181888;0.976541
0.852469;4.369070;-0.286953;-0.802721
0.487462;3.062425;-0.485935;0.038551
0.589317;4.520871;-0.112176;-0.578543
0.789478;6.035282;0.765343;-0.193715
0.810769;0.506934;0.708805;0.393628
0.611764;1.216619;0.212171;0.573793
0.742906;3.276009;-0.736205;-0.099558
0.482218;4.998104;0.135910;-0.462669
0.288576;0.831479;0.194438;0.213237
0.961067;1.750885;-0.172143;0.945524
0.797380;1.173102;0.308820;0.735150
0.896280;0.210964;0.876409;0.187684
0.415131;3.956151;-0.284859;-0.301976
0.520656;6.194241;0.518598;-0.046249
0.549532;1.619799;-0.026918;0.548872
0.850228;0.180252;0.836453;0.152427
0.976298;6.035050;0.946396;-0.239776
0.180111;1.887802;-0.056145;0.171137
0.824637;4.119992;-0.460438;-0.684123
0.881675;5.364119;0.534791;-0.700963
0.502742;0.952569;0.291385;0.409688
0.217617;2.016978;-0.093907;0.196312
0.435145;5.002942;0.124661;-0.416906
0.341300;4.957301;0.082756;-0.331116
0.963628;0.252176;0.933150;0.240436
0.260079;3.546186;-0.239081;-0.102379
0.862086;2.433553;-0.654873;0.560654
0.338114;2.713570;-0.307612;0.140342
0.730277;2.421565;-0.549013;0.481549
0.646315;5.248282;0.330014;-0.555710
0.801999;0.883485;0.508838;0.619909
0.616709;0.708203;0.468410;0.401151
0.317992;2.593510;-0.271414;0.165690
0.964116;1.869241;-0.283483;0.921497
0.261700;4.441395;-0.070054;-0.252150
0.817054;5.262733;0.427303;-0.696411
0.926540;4.492069;-0.202488;-0.904143
0.398249;3.544841;-0.366306;-0.156276
0.165922;1.728429;-0.026046;0.163865
0.594272;2.968554;-0.585397;0.102320
0.911907;5.888300;0.841728;-0.350813
0.743778;3.611368;-0.663204;-0.336697
0.569617;4.194190;-0.282141;-0.494834
0.723186;2.350672;-0.508538;0.514186
0.230067;5.910725;0.214293;-0.083723
0.457614;4.373939;-0.151940;-0.431654
0.285188;0.666602;0.224137;0.176337
0.570263;4.390715;-0.180292;-0.541013
0.720322;1.600453;-0.021359;0.720005
0.715999;0.651585;0.569308;0.434216
0.980607;1.132431;0.416228;0.887887
0.970203;2.113783;-0.501299;0.830658
0.641497;3.872000;-0.477853;-0.427990
0.645717;2.758633;-0.598943;0.241283
0.944106;4.838738;0.118969;-0.936580
0.954730;4.542190;-0.161711;-0.940936
0.472878;2.919897;-0.461305;0.103979
0.902237;3.443676;-0.861382;-0.268424
0.363651;2.117616;-0.189089;0.310624
0.662233;1.163476;0.262343;0.608053
0.891124;4.071272;-0.532973;-0.714172
0.630603;2.461670;-0.490370;0.396481
0.520009;1.503013;0.035221;0.518815
0.300983;4.959149;0.073519;-0.291866
0.702803;3.790307;-0.560037;-0.424607
0.639787;6.106471;0.629824;-0.112472
0.885143;5.447358;0.593545;-0.656644
0.908100;1.225209;0.307619;0.854410
0.695142;1.517992;0.036689;0.694173
0.387814;5.597753;0.300225;-0.245490
0.726676;0.388992;0.672387;0.275596
0.783468;4.722895;0.008231;-0.783425
0.207311;5.932621;0.194703;-0.071196
0.903384;1.100946;0.409009;0.805489
0.893077;1.600038;-0.026112;0.892695
0.936347;3.717698;-0.785212;-0.510086
0.647279;4.968479;0.163956;-0.626170
0.991704;4.331496;-0.368665;-0.920632
0.173121;3.709718;-0.145926;-0.093148
0.997499;0.252930;0.965762;0.249616
0.440075;5.784828;0.386548;-0.210348
0.110136;3.100727;-0.110044;0.004500
0.887501;2.218769;-0.535670;0.707613
0.452599;4.946325;0.104916;-0.440271
0.771184;2.232077;-0.473606;0.608624
0.823494;4.015804;-0.528356;-0.631651
0.966183;5.078806;0.346156;-0.902045
0.625146;6.135449;0.618336;-0.092021
0.867481;1.300048;0.232010;0.835879
0.817349;3.456449;-0.777169;-0.253117
0.988896;3.423123;-0.949965;-0.274742
0.811266;2.493708;-0.646873;0.489600
0.922993;4.031480;-0.581024;-0.717167
0.776284;5.541066;0.572151;-0.524653
0.481716;3.754964;-0.393905;-0.277289
0.960283;5.919188;0.897367;-0.341873
0.719934;2.831367;-0.685568;0.219777
0.975662;5.166764;0.428219;-0.876667
0.896524;0.984971;0.495677;0.747034
0.780736;5.748059;0.671592;-0.398136
0.168407;1.807616;-0.039510;0.163707
0.744290;3.004758;-0.737332;0.101527
0.309853;2.897340;-0.300656;0.074932
0.674322;2.292634;-0.445568;0.506141
0.429403;4.015722;-0.275533;-0.329346
0.656770;1.019780;0.343854;0.559563
0.836828;0.562345;0.707962;0.446173
0.274847;3.469569;-0.260197;-0.088536
0.855061;4.260993;-0.372997;-0.769417
0.658853;3.012989;-0.653412;0.084498
0.890017;5.482601;0.619708;-0.638822
0.649307;5.194869;0.301264;-0.575187
0.916276;2.346877;-0.641840;0.653914
0.805671;1.003230;0.433114;0.679351
0.215944;1.625165;-0.011735;0.215625
0.272949;3.715530;-0.229214;-0.148196
0.250394;0.909931;0.153692;0.197676
0.263757;4.241515;-0.119658;-0.235053
0.778425;0.255286;0.753197;0.196570
0.745851;1.926959;-0.260063;0.699043
0.824471;6.205538;0.821987;-0.063954
0.992643;2.387824;-0.723751;0.679357
0.277744;0.382533;0.257670;0.103674
0.669765;2.039679;-0.302660;0.597480
0.505364;2.507142;-0.407019;0.299547
0.896748;3.542937;-0.825489;-0.350321
0.521160;1.418479;0.079075;0.515126
0.625032;3.942837;-0.434906;-0.448912
0.340040;0.249882;0.329479;0.084088
0.887238;4.263839;-0.384759;-0.799469
0.902649;5.414171;0.582732;-0.689347
0.519573;2.474476;-0.408181;0.321472
0.723093;5.377628;0.446327;-0.568908
0.765007;4.053673;-0.468262;-0.604951
0.946840;0.889253;0.596502;0.735317
0.975626;0.581892;0.815062;0.536210
0.359404;5.888526;0.331775;-0.138188
0.994483;4.540645;-0.169959;-0.979853
0.717233;2.749409;-0.662778;0.274132
0.217465;1.798047;-0.048995;0.211874
0.914662;5.349806;0.544335;-0.735055
0.921978;3.924264;-0.653712;-0.650157
0.770427;4.756761;0.034174;-0.769669
0.502084;1.417091;0.076870;0.496164
0.892654;0.246797;0.865607;0.218075
0.950867;0.803996;0.659744;0.684752
0.646005;4.338269;-0.236085;-0.601321
0.722347;2.868519;-0.695581;0.194811
0.739143;3.916762;-0.527972;-0.517280
0.318906;6.026781;0.308480;-0.080876
0.874587;3.580794;-0.791581;-0.371889
0.227603;2.578776;-0.192496;0.121442
0.153105;0.256354;0.148101;0.038820
0.364816;0.340649;0.343853;0.121885
0.997364;4.377709;-0.327601;-0.942025
0.583424;5.223463;0.285361;-0.508874
0.254037;4.440836;-0.068140;-0.244728
0.675209;1.096070;0.308634;0.600543
0.681060;1.409614;0.109300;0.672232
0.632442;4.882205;0.106883;-0.623345
0.513446;5.155247;0.220024;-0.463914
0.951309;1.239685;0.309265;0.899635
0.714801;5.925829;0.669643;-0.250036
0.808605;3.604199;-0.723615;-0.360866
0.752661;1.708367;-0.103218;0.745550
0.729944;2.082248;-0.357266;0.636537
0.917494;0.634432;0.738958;0.543817
0.508111;2.397601;-0.373853;0.344108
0.811249;2.458416;-0.629181;0.512109
0.660156;4.102034;-0.378374;-0.540961
0.296653;4.876952;0.048598;-0.292645
0.695844;4.202760;-0.339470;-0.607420
0.999662;2.868010;-0.962484;0.270091
0.918333;2.910164;-0.893850;0.210636
0.825110;1.528818;0.034626;0.824383
0.490096;2.895198;-0.475294;0.119539
0.761678;4.156541;-0.401910;-0.647010
0.417659;3.816702;-0.326041;-0.261030
0.777599;2.165393;-0.435591;0.644143
0.425527;1.075417;0.202281;0.374374
0.785194;1.446659;0.097221;0.779151
0.137514;6.124076;0.135777;-0.021787
0.575514;1.740989;-0.097476;0.567199
0.596881;6.216213;0.595543;-0.039945
0.429777;4.976748;0.112297;-0.414846
0.398186;4.957835;0.096755;-0.386252
0.290890;4.038524;-0.181519;-0.227306
0.676723;0.527417;0.584763;0.340597
0.784578;1.893061;-0.248488;0.744188
0.251913;5.106471;0.096724;-0.232603
0.246903;5.152250;0.105135;-0.223400
0.888739;0.989401;0.488087;0.742716
0.693932;6.058851;0.676543;-0.154370
0.874594;0.541617;0.749419;0.450873
0.555815;2.904968;-0.540327;0.130296
0.879608;2.775980;-0.821471;0.314479
0.457094;1.941335;-0.165522;0.426072
0.645359;3.393869;-0.624931;-0.161087
0.765546;4.855369;0.109085;-0.757734
0.214112;4.842885;0.027861;-0.212292
0.284925;1.284258;0.080529;0.273308
0.276016;4.286081;-0.114136;-0.251313
0.602909;3.356094;-0.589092;-0.128336
0.531455;3.112772;-0.531234;0.015315
0.593112;2.173379;-0.336159;0.488650
0.555097;5.837676;0.500915;-0.239201
0.407321;0.615689;0.332526;0.235236
0.294216;1.029205;0.151668;0.252110
